"","ofi_insc","prov_insc","cant_insc","parr_insc","anio_insc","mes_insc","dia_insc","fecha_insc","hijos_rec","mcap_bie","nac_hom","cod_paish","anio_nach","mes_nach","dia_nach","fecha_nach","edad_hom","nmatanth","est_civih","p_etnica_hom","sabe_leerh","niv_insth","prov_habh","cant_habh","parr_habh","area_hom","nac_muj","cod_paism","anio_nacm","mes_nacm","dia_nacm","fecha_nacm","edad_muj","nmatantm","est_civim","p_etnica_muj","sabe_leerm","niv_instm","prov_habm","cant_habm","parr_habm","area_muj"
"59806",1,"Los Ríos","Buena Fe","San Jacinto de Buena Fe, cabecera cantonal",2014," Agosto ",8,13626835200,0,"No","Ecuatoriano","Ecuador ",1986," Enero ",26,12726460800,28,0,"Soltero","Mestizo","Si","Superior","Los Ríos","Quevedo","La Esperanza ","Rural","Ecuatoriana","Ecuador ",1990," Marzo ",16,12856924800,24,0,"Soltera","Mestiza","Si","Superior","Los Ríos","Quevedo","La Esperanza ","Rural"
"59807",1,"Guayas","Guayaquil","Rocafuerte ",2014," Octubre ",3,13631673600,1,"No","Ecuatoriano","Ecuador ",1975," Junio ",13,12391228800,39,0,"Soltero","Mestizo","Si","Educación básica","Guayas","San Jacinto de Yaguachi","Gral. Pedro J. Montero (Boliche)","Rural","Ecuatoriana","Ecuador ",1977," Agosto ",2,12458707200,37,0,"Soltera","Montubia","No",NA,"Guayas","San Jacinto de Yaguachi","Gral. Pedro J. Montero (Boliche)","Rural"
"59808",1,"Napo","Tena","Tena, cabecera cantonal y capital provincial ",2014," Diciembre ",23,13638672000,0,"Ignorado","Ecuatoriano","Ecuador ",1989," Enero ",23,12820896000,25,0,"Soltero","Indígena","Si","Educación media /bachillerato","Napo","Archidona","Archidona, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1992," Febrero ",27,12918528000,22,0,"Soltera","Indígena","Si","Secundaria","Napo","Archidona","Archidona, cabecera cantonal","Urbana"
"59809",1,"Napo","Tena","Tena, cabecera cantonal y capital provincial ",2014," Diciembre ",19,13638326400,0,"No","Ecuatoriano","Ecuador ",1989," Enero ",1,12818995200,25,0,"Soltero","Mestizo","Si","Superior","Napo","Archidona","Archidona, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1988," Junio ",25,12802579200,26,0,"Soltera","Mestiza","Si","Superior","Napo","Archidona","Archidona, cabecera cantonal","Urbana"
"59810",1,"Napo","Tena","Tena, cabecera cantonal y capital provincial ",2014," Diciembre ",19,13638326400,1,"Ignorado","Ecuatoriano","Ecuador ",1989," Agosto ",8,12837916800,25,0,"Soltero","Mestizo","Si","Primaria","Napo","Archidona","Archidona, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1990," Junio ",29,12865996800,24,0,"Soltera","Indígena","Si","Primaria","Napo","Archidona","Archidona, cabecera cantonal","Urbana"
"59811",1,"Santo Domingo de los Tsáchilas","Santo Domingo","Santo Domingo de los Colorados, cabecera cantonal y capital provincial ",2014," Octubre ",22,13633315200,3,"Ignorado","Ecuatoriano","Ecuador ",1945," Julio ",1,11446099200,69,1,"Divorciado","Mestizo","Si","Primaria","Santo Domingo de los Tsáchilas","Santo Domingo","Chiguilpe ","Urbana","Ecuatoriana","Ecuador ",1954," Septiembre ",7,11735971200,60,0,"Soltera","Mestiza","Si","Primaria","Santo Domingo de los Tsáchilas","Santo Domingo","Chiguilpe ","Urbana"
"59812",1,"Cañar","Cañar","Cañar, cabecera cantonal",2014," Diciembre ",23,13638672000,1,"No","Ecuatoriano","Ecuador ",1986," Julio ",4,12740198400,28,1,"Divorciado","Mestizo","Si","Primaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1989," Agosto ",20,12838953600,25,0,"Soltera","Mestiza","Si","Primaria","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"59813",1,"Morona Santiago","Gualaquiza","Gualaquiza, cabecera cantonal ",2014," Julio ",4,13623811200,0,"No","Ecuatoriano","Ecuador ",1959," Diciembre ",12,11902032000,54,0,"Soltero","Mestizo","Si","Primaria","Morona Santiago","Gualaquiza","Gualaquiza, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1983," Enero ",9,12630297600,31,0,"Soltera","Mestiza","Si","Primaria","Morona Santiago","Gualaquiza","Gualaquiza, cabecera cantonal ","Urbana"
"59814",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Septiembre ",23,13630809600,0,"No","Ecuatoriano","Ecuador ",1979," Enero ",19,12504931200,35,0,"Soltero","Mestizo","Si","Primaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1969," Febrero ",5,12190867200,45,1,"Divorciada","Mestiza","Si","Primaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59815",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Septiembre ",25,13630982400,1,"No","Ecuatoriano","Ecuador ",1970," Febrero ",18,12223526400,44,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural","Ecuatoriana","Ecuador ",1984," Noviembre ",7,12688012800,29,0,"Soltera","Mestiza","Si","Superior","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural"
"59816",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Septiembre ",26,13631068800,0,"No","Ecuatoriano","Ecuador ",1992," Octubre ",2,12937363200,21,0,"Soltero","Mestizo","Si","Secundaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1993," Marzo ",3,12950496000,21,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59817",1,"Los Ríos","Babahoyo","Babahoyo, cabecera cantonal y capital provincial",2014," Octubre ",3,13631673600,9,"No","Ecuatoriano","Ecuador ",1943," Noviembre ",6,1.1394e+10,70,0,"Soltero","Mestizo","No",NA,"Los Ríos","Baba","Baba, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1945," Febrero ",18,11434608000,69,0,"Soltera","Mestiza","Si","Primaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana"
"59818",1,"Napo","Tena","Tena, cabecera cantonal y capital provincial ",2014," Diciembre ",29,13639190400,0,"Ignorado","Ecuatoriano","Ecuador ",1985," Julio ",25,12710476800,29,0,"Soltero","Indígena","Si","Educación media /bachillerato","Napo","Archidona","Archidona, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1985," Septiembre ",16,12715056000,29,0,"Soltera","Indígena","Si","Secundaria","Napo","Archidona","Archidona, cabecera cantonal","Urbana"
"59819",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Septiembre ",19,13630464000,0,"No","Ecuatoriano","Ecuador ",1991," Noviembre ",6,12908764800,22,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural","Ecuatoriana","Ecuador ",1994," Octubre ",18,13001817600,19,0,"Soltera","Mestiza","Si","Superior","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural"
"59820",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Septiembre ",25,13630982400,2,"No","Ecuatoriano","Ecuador ",1992," Agosto ",13,12933043200,22,0,"Soltero","Mestizo","Si","Educación básica","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Agosto ",27,13060483200,18,0,"Soltera","Mestiza","Si","Primaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59821",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",17,13632883200,99,"Ignorado","Ecuatoriano","Ecuador ",1973," Febrero ",4,12317011200,41,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1991," Febrero ",28,12887078400,23,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59822",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",24,13633488000,0,"Ignorado","Ecuatoriano","Ecuador ",1972," Diciembre ",26,12313555200,41,0,"Soltero","Mestizo","Ignorado","Se ignora","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1978," Abril ",25,12481689600,36,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59823",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",15,13632710400,0,"No","Ecuatoriano","Ecuador ",1993," Agosto ",8,12964147200,21,0,"Soltero","Montubio","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",2000," Agosto ",12,13185417600,14,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59824",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",17,13632883200,3,"Ignorado","Ecuatoriano","Ecuador ",1974," Enero ",1,12345609600,40,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1986," Mayo ",30,12737174400,28,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59825",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",22,13633315200,2,"No","Ecuatoriano","Ecuador ",1976," Julio ",19,12425961600,38,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1978," Octubre ",22,12497241600,36,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59826",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1965," Octubre ",12,12086150400,48,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1965," Junio ",11,12075523200,49,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59827",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",24,13633488000,0,"No","Ecuatoriano","Ecuador ",1983," Julio ",1,12645244800,31,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1998," Abril ",28,13113100800,16,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59828",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",8,13632105600,0,"No","Ecuatoriano","Ecuador ",1981," Agosto ",2,12584937600,33,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1988," Mayo ",23,12799728000,26,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59829",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",28,13633833600,0,"No","Ecuatoriano","Ecuador ",1990," Marzo ",26,12857788800,24,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1996," Abril ",16,13048992000,18,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59830",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",29,13633920000,0,"No","Ecuatoriano","Ecuador ",1982," Noviembre ",19,12625891200,31,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1982," Abril ",30,12608352000,32,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59831",1,"Manabí","Santa Ana","Santa Ana de Vuelta Larga, cabecera cantonal ",2014," Octubre ",3,13631673600,3,"No","Ecuatoriano","Ecuador ",1983," Junio ",29,12645072000,31,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana","Ecuatoriana","Ecuador ",1985," Noviembre ",13,12720067200,28,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Santa Ana","Santa Ana ","Urbana"
"59832",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Noviembre ",27,13636425600,2,"No","Ecuatoriano","Ecuador ",1981," Agosto ",13,12585888000,33,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Educación básica","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1981," Noviembre ",1,12592800000,33,0,"Soltera","Mestiza","Si","Educación básica","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana"
"59833",1,"Esmeraldas","Muisne","Muisne, cabecera cantonal",2014," Noviembre ",12,13635129600,0,"No","Ecuatoriano","Ecuador ",1993," Octubre ",22,12970627200,21,0,"Soltero","Mestizo","Si","Primaria","Esmeraldas","Muisne","San Gregorio ","Rural","Ecuatoriana","Ecuador ",1999," Abril ",19,13143859200,15,0,"Soltera","Mestiza","Si","Primaria","Esmeraldas","Muisne","San Gregorio ","Rural"
"59834",1,"Loja","Loja","Loja, cabecera cantonal y capital provincial ",2014," Noviembre ",6,13634611200,0,"No","Ecuatoriano","Ecuador ",1989," Junio ",11,12832905600,25,0,"Soltero","Mestizo","Si","Primaria","Loja","Loja","Taquil (Miguel Riofrío) ","Rural","Ecuatoriana","Ecuador ",1978," Agosto ",10,12490934400,36,0,"Soltera","Mestiza","Si","Primaria","Loja","Loja","Taquil (Miguel Riofrío) ","Rural"
"59835",1,"Loja","Loja","Loja, cabecera cantonal y capital provincial ",2014," Noviembre ",7,13634697600,1,"No","Ecuatoriano","Ecuador ",1988," Mayo ",12,12798777600,26,0,"Soltero","Mestizo","Si","Superior","Loja","Gonzanamá","Gonzanamá, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1989," Noviembre ",1,12845260800,25,0,"Soltera","Mestiza","Si","Superior","Loja","Gonzanamá","Gonzanamá, cabecera cantonal","Urbana"
"59836",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",3,13631673600,0,"No","Ecuatoriano","Ecuador ",1997," Abril ",3,13079404800,17,0,"Soltero","Mestizo","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",2000," Abril ",28,13176259200,14,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59837",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",9,13632192000,2,"No","Ecuatoriano","Ecuador ",1988," Mayo ",18,12799296000,26,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1992," Mayo ",19,12925612800,22,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59838",3,"Pichincha","Quito","Iñaquito ",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1987," Febrero ",23,12760416000,27,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1992," Mayo ",7,12924576000,22,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Quito","La Magadalena ","Urbana"
"59839",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Octubre ",24,13633488000,2,"No","Ecuatoriano","Ecuador ",1986," Febrero ",28,12729312000,28,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1986," Febrero ",28,12729312000,28,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59840",1,"Loja","Loja","Loja, cabecera cantonal y capital provincial ",2014," Noviembre ",7,13634697600,0,"No","Ecuatoriano","Ecuador ",1975," Enero ",1,12377145600,39,0,"Soltero","Mestizo","Si","Superior","Loja","Gonzanamá","Gonzanamá, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1976," Julio ",24,12426393600,38,0,"Soltera","Mestiza","Si","Superior","Loja","Gonzanamá","Gonzanamá, cabecera cantonal","Urbana"
"59841",1,"Guayas","Durán","Eloy Alfaro (Durán), cabecera cantonal",2014," Septiembre ",26,13631068800,5,"No","Ecuatoriano","Ecuador ",1970," Febrero ",17,12223440000,44,0,"Soltero","Mestizo","Si","Primaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1975," Septiembre ",12,12399091200,39,0,"Soltera","Mestiza","Si","Primaria","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59842",3,"Pichincha","Quito","Iñaquito ",2014," Noviembre ",14,13635302400,0,"No","Ecuatoriano","Ecuador ",1984," Julio ",23,12678768000,30,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Quito","Kennedy ","Urbana","Ecuatoriana","Ecuador ",1985," Junio ",23,12707712000,29,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Quito","Kennedy ","Urbana"
"59843",1,"Guayas","El Empalme","Velasco Ibarra (El Empalme), cabecera cantonal ",2014," Septiembre ",12,13629859200,1,"No","Ecuatoriano","Ecuador ",1983," Abril ",17,12638764800,31,0,"Soltero","Mestizo","Si","Primaria","Guayas","El Empalme","Velasco Ibarra (El Empalme), cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1984," Julio ",4,12677126400,30,0,"Soltera","Mestiza","Si","Primaria","Guayas","El Empalme","Velasco Ibarra (El Empalme), cabecera cantonal ","Urbana"
"59844",1,"Manabí","Bolívar","Calceta, cabecera cantonal ",2014," Octubre ",7,13632019200,3,"Ignorado","Ecuatoriano","Ecuador ",1978," Junio ",8,12485491200,36,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1974," Noviembre ",25,12373948800,39,0,"Soltera","Mestiza","Si","Centro de alfabetización","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana"
"59845",1,"Guayas","Daule","Daule, cabecera cantonal",2014," Octubre ",8,13632105600,4,"No","Ecuatoriano","Ecuador ",1960," Diciembre ",10,11933481600,53,0,"Soltero","Ignorado","No",NA,"Guayas","Daule","Daule, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1964," Junio ",12,12044073600,50,0,"Soltera","Mestiza","Si","Primaria","Guayas","Daule","Daule, cabecera cantonal","Urbana"
"59846",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",18,13638240000,0,"No","Ecuatoriano","Ecuador ",1972," Noviembre ",1,12308803200,42,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Esmeraldas","Rioverde","Rioverde, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Enero ",15,13041043200,18,0,"Soltera","Mestiza","Si","Educación básica","Esmeraldas","Rioverde","Rioverde, cabecera cantonal","Urbana"
"59847",1,"Cotopaxi","Pujilí","Zumbahua ",2014," Diciembre ",2,13636857600,0,"No","Ecuatoriano","Ecuador ",1995," Agosto ",25,13028688000,19,0,"Soltero","Indígena","Si","Educación media /bachillerato","Cotopaxi","Pujilí","Zumbahua ","Rural","Ecuatoriana","Ecuador ",1995," Agosto ",10,13027392000,19,0,"Soltera","Indígena","Si","Educación media /bachillerato","Cotopaxi","Pujilí","Zumbahua ","Rural"
"59848",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",18,13638240000,6,"No","Ecuatoriano","Ecuador ",1956," Enero ",25,11779603200,58,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Primaria","Esmeraldas","Rioverde","Montalvo (Cab. en Horqueta) ","Rural","Ecuatoriana","Ecuador ",1970," Marzo ",15,12225686400,44,0,"Soltera","Afro-Ecuatoriana/ Afrodescendiente","Si","Educación básica","Esmeraldas","Eloy Alfaro","La Tola ","Rural"
"59849",1,"Manabí","Bolívar","Calceta, cabecera cantonal ",2014," Octubre ",9,13632192000,99,"Ignorado","Ecuatoriano","Ecuador ",1979," Mayo ",18,12515212800,35,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1989," Enero ",28,12821328000,25,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Bolívar","Calceta, cabecera cantonal ","Urbana"
"59850",1,"Guayas","Playas","General Villamil (Playas), cabecera cantonal",2014," Septiembre ",18,13630377600,0,"No","Ecuatoriano","Ecuador ",1993," Enero ",21,12946953600,21,0,"Soltero","Mestizo","Si","Ciclo posbachillerato","Santa Elena","Santa Elena","Chanduy ","Rural","Ecuatoriana","Ecuador ",1993," Febrero ",4,12948163200,21,0,"Soltera","Mestiza","Si","Educación básica","Santa Elena","Santa Elena","Chanduy ","Rural"
"59851",1,"Guayas","Guayaquil","Rocafuerte ",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1986," Enero ",17,12725683200,28,0,"Soltero","Mestizo","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1986," Septiembre ",23,12747196800,28,0,"Soltera","Mestiza","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana"
"59852",1,"Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal",2014," Septiembre ",24,13630896000,99,"No","Ecuatoriano","Ecuador ",1994," Febrero ",18,12980908800,20,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1995," Mayo ",19,13020220800,19,0,"Soltera","Mestiza","Si","Superior","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59853",1,"Pichincha","Quito","Centro Histórico ",2014," Noviembre ",13,13635216000,0,"No","Ecuatoriano","Ecuador ",1992," Junio ",9,12927427200,22,0,"Soltero","Mestizo","Si","Educación básica","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1990," Diciembre ",23,12881289600,23,0,"Soltera","Mestiza","Si","Educación básica","Pichincha","Quito","La Magadalena ","Urbana"
"59854",1,"Manabí","Sucre","Bahía de Caráquez, cabecera cantonal",2014," Octubre ",9,13632192000,0,"No","Ecuatoriano","Ecuador ",1992," Enero ",30,12916108800,22,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana","Ecuatoriana","Ecuador ",1996," Enero ",8,13040438400,18,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
"59855",1,"Guayas","Balzar","Balzar, cabecera cantonal",2014," Septiembre ",18,13630377600,6,"No","Ecuatoriano","Ecuador ",1932," Septiembre ",7,11041747200,82,0,"Soltero","Mestizo","No",NA,"Guayas","Balzar","Balzar, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1936," Junio ",20,11161152000,78,0,"Soltera","Mestiza","No",NA,"Guayas","Balzar","Balzar, cabecera cantonal","Urbana"
"59856",1,"Loja","Loja","Loja, cabecera cantonal y capital provincial ",2014," Noviembre ",13,13635216000,0,"No","Ecuatoriano","Ecuador ",1994," Marzo ",28,12984192000,20,0,"Soltero","Mestizo","Si","Primaria","Loja","Loja","Taquil (Miguel Riofrío) ","Rural","Ecuatoriana","Ecuador ",1990," Agosto ",8,12869452800,24,0,"Soltera","Mestiza","Si","Secundaria","Loja","Loja","Taquil (Miguel Riofrío) ","Rural"
"59857",1,"Esmeraldas","Esmeraldas","Esmeraldas, cabecera cantonal y capital provincial",2014," Diciembre ",12,13637721600,4,"No","Ecuatoriano","Ecuador ",1970," Octubre ",21,12244694400,44,1,"Divorciado","Mestizo","Si","Secundaria","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1975," Marzo ",30,12384748800,39,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Esmeraldas","Atacames","Atacames, cabecera cantonal","Urbana"
"59858",1,"Guayas","Playas","General Villamil (Playas), cabecera cantonal",2014," Septiembre ",5,13629254400,2,"No","Ecuatoriano","Ecuador ",1987," Octubre ",4,12779683200,26,0,"Soltero","Mestizo","Si","Educación básica","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural","Ecuatoriana","Ecuador ",1989," Julio ",5,12834979200,25,0,"Soltera","Montubia","Si","Educación media /bachillerato","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural"
"59859",1,"Guayas","Balzar","Balzar, cabecera cantonal",2014," Septiembre ",24,13630896000,3,"No","Ecuatoriano","Ecuador ",1944," Septiembre ",24,11421907200,70,0,"Soltero","Mestizo","Si","Primaria","Guayas","Balzar","Balzar, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1952," Agosto ",5,11670048000,62,0,"Soltera","Mestiza","Si","Secundaria","Guayas","Balzar","Balzar, cabecera cantonal","Urbana"
"59860",1,"Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal",2014," Septiembre ",15,13630118400,0,"No","Ecuatoriano","Ecuador ",1971," Septiembre ",15,12273120000,43,0,"Soltero","Mestizo","Si","Educación básica","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1976," Febrero ",5,12411705600,38,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"59861",1,"Guayas","Balzar","Balzar, cabecera cantonal",2014," Septiembre ",5,13629254400,4,"No","Ecuatoriano","Ecuador ",1974," Septiembre ",26,12368764800,39,0,"Soltero","Mestizo","Si","Centro de alfabetización","Guayas","Balzar","Balzar, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1981," Mayo ",25,12578976000,33,0,"Soltera","Mestiza","Si","Secundaria","Guayas","Balzar","Balzar, cabecera cantonal","Urbana"
"59862",1,"Guayas","Balzar","Balzar, cabecera cantonal",2014," Septiembre ",12,13629859200,0,"No","Ecuatoriano","Ecuador ",1991," Abril ",6,12890275200,23,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Guayas","Balzar","Balzar, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1999," Abril ",3,13142476800,15,0,"Soltera","Mestiza","Si","Secundaria","Guayas","Balzar","Balzar, cabecera cantonal","Urbana"
